#Contig	PrPl	Flow	Read_depth	Length
# 22	0.97	0.8595634371475853	1.1085871266121692	38475
# 26	0.98	0.8595634371475853	0.9271511032699465	20888
# 27	0.96	0.8595634371475853	1.2124653901898756	18807
# 29	0.94	0.8595634371475853	0.9450580100508613	6727
# 31	0.95	0.8595634371475853	0.927421886598195	4143
# 32	0.93	0.8595634371475853	0.998560201545565	4082
# 33	0.95	0.8595634371475853	0.9842305714048786	3881
# 35	0.96	0.8595634371475853	0.8595634371475849	2656
# 36	0.89	0.8595634371475853	1.1973279430502202	2231
# 39	0.5	0.8595634371475853	1.9154836096565073	1658
# 42	0.5	0.8595634371475853	2.513569646352427	1201
# 44	0.5	0.8595634371475853	2.8879009559357502	985
# 49	0.5	0.8595634371475853	5.842595179188985	759
# 50	0.5	0.8595634371475853	1.7060829852458435	729
# 81	0.5	0.8595634371475853	2.1931763345220987	128
# 90	0.5	0.8595634371475853	4.306176929230593	61
# 96	0.5	0.8595634371475853	2.136032542484708	34

#Link	Capacity
# (('22', 'h'), ('50', 't'))	1.1085871266121692
# (('49', 't'), ('26', 'h'))	0.9271511032699465
# (('39', 't'), ('27', 'h'))	1.2124653901898756
# (('29', 'h'), ('49', 't'))	0.9450580100508613
# (('32', 'h'), ('49', 't'))	0.998560201545565
# (('49', 't'), ('33', 'h'))	0.9842305714048786
# (('36', 'h'), ('81', 't'))	1.1973279430502202
# (('35', 't'), ('39', 'h'))	0.8595634371475849
# (('42', 'h'), ('22', 't'))	1.1085871266121692
# (('27', 't'), ('42', 'h'))	1.2124653901898756
# (('44', 'h'), ('32', 't'))	0.998560201545565
# (('49', 'h'), ('90', 't'))	4.306176929230593
# (('90', 't'), ('49', 'h'))	4.306176929230593
# (('49', 'h'), ('96', 't'))	2.136032542484708
# (('96', 't'), ('49', 'h'))	2.136032542484708
# (('50', 'h'), ('44', 't'))	1.7060829852458435
# (('81', 'h'), ('42', 't'))	2.1931763345220987
# (('42', 't'), ('81', 'h'))	2.1931763345220987
# (('90', 'h'), ('29', 't'))	0.9450580100508613
# (('33', 't'), ('90', 'h'))	0.9842305714048786
# (('96', 'h'), ('31', 'h'))	0.927421886598195
# (('26', 't'), ('96', 'h'))	0.9271511032699465
# (('81', 't'), ('36', 't'))	1.1973279430502202
# (('31', 't'), 'T')	0.927421886598195
# ('S', ('35', 'h'))	0.8595634371475849

#Contig	PrPl	Flow	Read_depth	Length
# 22	0.97	0.06758766612236022	0.24902368946458386	38475
# 26	0.98	0.06758766612236022	0.06758766612236122	20888
# 27	0.96	0.06758766612236022	0.35290195304229033	18807
# 29	0.94	0.06758766612236022	0.085494572903276	6727
# 31	0.95	0.06758766612236022	0.0678584494506097	4143
# 32	0.93	0.06758766612236022	0.1389967643979797	4082
# 33	0.95	0.06758766612236022	0.12466713425729326	3881
# 36	0.89	0.06758766612236022	0.33776450590263485	2231
# 42	0.5	0.06758766612236022	1.6540062092048418	1201
# 44	0.5	0.06758766612236022	2.028337518788165	985
# 49	0.5	0.06758766612236022	4.983031742041399	759
# 50	0.5	0.06758766612236022	0.8465195480982581	729
# 81	0.5	0.06758766612236022	1.3336128973745134	128
# 90	0.5	0.06758766612236022	3.4466134920830074	61
# 96	0.5	0.06758766612236022	1.2764691053371227	34

#Link	Capacity
# (('22', 'h'), ('50', 't'))	0.24902368946458386
# (('49', 't'), ('26', 'h'))	0.06758766612236122
# (('49', 't'), ('29', 'h'))	0.085494572903276
# (('32', 'h'), ('49', 't'))	0.1389967643979797
# (('33', 'h'), ('49', 't'))	0.12466713425729326
# (('36', 'h'), ('81', 't'))	0.33776450590263485
# (('42', 'h'), ('22', 't'))	0.24902368946458386
# (('27', 't'), ('42', 'h'))	0.35290195304229033
# (('44', 'h'), ('32', 't'))	0.1389967643979797
# (('49', 'h'), ('90', 't'))	3.4466134920830074
# (('90', 't'), ('49', 'h'))	3.4466134920830074
# (('49', 'h'), ('96', 't'))	1.2764691053371227
# (('96', 't'), ('49', 'h'))	1.2764691053371227
# (('50', 'h'), ('44', 't'))	0.8465195480982581
# (('81', 'h'), ('42', 't'))	1.3336128973745134
# (('42', 't'), ('81', 'h'))	1.3336128973745134
# (('29', 't'), ('90', 'h'))	0.085494572903276
# (('90', 'h'), ('33', 't'))	0.12466713425729326
# (('96', 'h'), ('31', 'h'))	0.0678584494506097
# (('26', 't'), ('96', 'h'))	0.06758766612236122
# (('81', 't'), ('36', 't'))	0.33776450590263485
# ('S', ('27', 'h'))	0.35290195304229033
# (('31', 't'), 'T')	0.0678584494506097

#Contig	PrPl	Flow	Read_depth	Length
# 22	0.97	0.05707946813493303	0.18143602334222364	38475
# 27	0.96	0.05707946813493303	0.2853142869199301	18807
# 32	0.93	0.05707946813493303	0.07140909827561948	4082
# 33	0.95	0.05707946813493303	0.05707946813493303	3881
# 36	0.89	0.05707946813493303	0.2701768397802746	2231
# 42	0.5	0.05707946813493303	1.5864185430824815	1201
# 44	0.5	0.05707946813493303	1.9607498526658047	985
# 49	0.5	0.05707946813493303	4.915444075919039	759
# 50	0.5	0.05707946813493303	0.7789318819758979	729
# 81	0.5	0.05707946813493303	1.2660252312521532	128
# 90	0.5	0.05707946813493303	3.379025825960647	61

#Link	Capacity
# (('50', 't'), ('22', 'h'))	0.18143602334222364
# (('49', 't'), ('33', 'h'))	0.05707946813493303
# (('81', 't'), ('36', 'h'))	0.2701768397802746
# (('22', 't'), ('42', 'h'))	0.18143602334222364
# (('42', 'h'), ('27', 't'))	0.2853142869199301
# (('32', 't'), ('44', 'h'))	0.07140909827561948
# (('90', 't'), ('49', 'h'))	3.379025825960647
# (('44', 't'), ('50', 'h'))	0.7789318819758979
# (('81', 'h'), ('42', 't'))	1.2660252312521532
# (('42', 't'), ('81', 'h'))	1.2660252312521532
# (('33', 't'), ('90', 'h'))	0.05707946813493303
# (('36', 't'), ('81', 't'))	0.2701768397802746
# (('27', 'h'), 'T')	0.2853142869199301
# ('S', ('32', 'h'))	0.07140909827561948

#Contig	PrPl	Flow	Read_depth	Length
# 22	0.97	0.12435655520729061	0.12435655520729061	38475
# 27	0.96	0.12435655520729061	0.22823481878499707	18807
# 36	0.89	0.12435655520729061	0.2130973716453416	2231
# 42	0.5	0.12435655520729061	1.5293390749475484	1201
# 81	0.5	0.12435655520729061	1.20894576311722	128

#Link	Capacity
# (('36', 'h'), ('81', 't'))	0.2130973716453416
# (('22', 't'), ('42', 'h'))	0.12435655520729061
# (('42', 'h'), ('27', 't'))	0.22823481878499707
# (('81', 'h'), ('42', 't'))	1.20894576311722
# (('42', 't'), ('81', 'h'))	1.20894576311722
# (('81', 't'), ('36', 't'))	0.2130973716453416
# ('S', ('22', 'h'))	0.12435655520729061
# (('27', 'h'), 'T')	0.22823481878499707

#Contig	PrPl	Flow	Read_depth	Length
# 16	0.96	0.9236398330207624	0.9236398330207624	111539

#Link	Capacity
# ('S', ('16', 'h'))	0.9236398330207624
# (('16', 't'), 'T')	0.9236398330207624

#Contig	PrPl	Flow	Read_depth	Length
# 27	0.96	0.08874081643805098	0.10387826357770646	18807
# 36	0.89	0.08874081643805098	0.08874081643805098	2231
# 42	0.5	0.08874081643805098	1.404982519740258	1201
# 81	0.5	0.08874081643805098	1.0845892079099295	128

#Link	Capacity
# (('36', 'h'), ('81', 't'))	0.08874081643805098
# (('27', 't'), ('42', 'h'))	0.10387826357770646
# (('81', 'h'), ('42', 't'))	1.0845892079099295
# (('42', 't'), ('81', 'h'))	1.0845892079099295
# (('81', 't'), ('36', 't'))	0.08874081643805098
# ('S', ('27', 'h'))	0.10387826357770646
# (('42', 'h'), 'T')	1.404982519740258

#Contig	PrPl	Flow	Read_depth	Length
# 39	0.5	1.055920172508922	1.055920172508922	1658

#Link	Capacity
# (('39', 'h'), 'T')	1.055920172508922
# ('S', ('39', 't'))	1.055920172508922

#Contig	PrPl	Flow	Read_depth	Length
# 28	0.5	0.9654498491154532	0.9654498491154532	13496

#Link	Capacity
# (('28', 'h'), 'T')	0.9654498491154532
# ('S', ('28', 't'))	0.9654498491154532

