putative_plasmid_0		1	-0.42210425138967256	3.1780538303479458
putative_plasmid_0		2	-0.44397943696103503	3.4760986898352733
putative_plasmid_0		3	0.0	0.0
putative_plasmid_0		4	-0.42330306578433263	3.1780538303479458
putative_plasmid_0		5	0.0	0.0
Overall
putative_plasmid_0		10.302819596396212	1.7600000000000886	-1.2893867541350401	9.832206350531164
putative_plasmid_1		1	-0.42210425138967256	3.1780538303479458
putative_plasmid_1		3	0.0	0.0
putative_plasmid_1		4	-0.42330306578433263	3.1780538303479458
putative_plasmid_1		5	0.0	-0.0
Overall
putative_plasmid_1		7.24070034352183	1.7299999999999436	-0.8454073171740052	6.3561076606958915
