1	7.347919924063942e-10
2	7.199766434721642e-18
3	1.599696404927896e-08
4	1.502492160397735e-13
5	8.175950097743102e-14
6	2.0782502838379602e-11
7	5.654544558381449e-12
8	2.3988485758483583e-21
9	1.831133470438818e-12
10	1.6186468172013222e-19
11	2.5826070535339036e-19
12	3.896469610159424e-22
13	7.458197517920491e-29
14	9.698797358784375e-22
15	2.8048414735727056e-22
16	8.40171352333833e-07
17	4.989891688356889e-19
18	4.346386868356577e-16
19	1.4600559038363332e-21
20	1.0990072231144018e-07
21	1.1180095648785889e-15
22	4.5501674780465725e-25
23	4.978139189267858e-21
24	1.9342383424290076e-20
25	9.99403800764793e-10
26	3.2836939300776746e-18
27	4.678128263639957e-20
28	5.3204709927001724e-30
29	1.0271180908676904e-09
30	2.1944616467049783e-20
31	8.194834146709863e-08
32	1.6431714451121067e-21
33	9.468031922742734e-11
34	5.307589249037319e-09
35	5.940099186088302e-08
36	1.1851636642009496e-15
37	1.8112888699831753e-09
38	1.5981071469767205e-11
39	4.446403223058571e-18
40	7.549151656128419e-12
41	1.0902973289237298e-25
42	1.033949839234754e-23
43	0.12480723213580604
44	2.31285839321053e-24
45	1.0310207940788906e-18
46	2.803299861442586e-17
47	7.414224349991525e-13
48	0.0047500075223179524
49	0.0017149415887592638
50	0.13253067035231889
51	0.0018725366725316536
52	0.007519223265764683
53	0.002348082382786565
54	0.009318228939009533
55	0.010758884592438171
56	0.003507896105358298
57	0.008785314417929081
58	0.02986891621088649
59	0.003954935692290688
60	0.9621156892883228
61	0.001295002811310538
62	0.011823006998499237
63	0.0006958906001694665
64	0.6608216857863862
65	0.003577057203952895
66	0.31227897227914747
67	0.0019305388205008004
68	0.0027737599078300978
69	0.02826560324930442
70	0.03399629425551435
71	0.009074721064259269
72	0.8540074428298594
73	0.3551968298403428
74	0.17312438298503327
75	0.0010023917969169665
76	0.7619578260125524
77	0.015389296609137003
78	0.001712084578665681
79	0.0014154579543471711
80	0.0028839263291352826
81	0.0031710746837642365
82	0.001569754231610496
83	0.005602998945932596
84	0.8643960936850877
85	0.00016990090044731554
86	0.003896498381916723
87	0.03193214737193867
88	0.5351712506378448
89	0.27347648639151867
90	0.004648204441925391
91	0.012072557045070965
92	0.34556461873417904
93	0.694395694694913
94	0.9751782105154893
95	0.0006788321119238126
96	0.0010132333364095477
97	0.051597080621762964
98	0.9882275634969223
99	0.002261617284090323
100	0.2325702426648114
101	0.10238635769215355
102	0.2860298547273099
103	0.601077242821073
104	0.19217881850017204
105	0.0023662640141106956
106	0.7172148107647289
107	0.0003580244212666001
108	0.0057402113850341056
109	0.009901690334870077
110	0.0023550857515714277
111	0.9556847523949364
112	0.2038506686410597
113	0.09730969751660898
114	0.00022686515362153084
115	0.1180561810555788
116	0.605638072465932
117	0.2398126454246605
118	0.09274208978430179
119	0.6957569417763612
120	0.7887990971890596
121	0.433757480506291
122	0.6766993092528636
123	0.8317136558524224
124	0.23469346625319173
125	0.18712871799585462
126	0.9447258095130314
127	0.5035015387174242
128	0.7691455014288744
129	0.5008001503529219
130	0.1401164711741242
131	0.05011251005554028
132	0.5613995805541737
133	0.15030057324088142
134	0.8729519086925093
135	0.8444643450461861
136	0.14730941700727973
137	0.10151157759708243
138	0.5555979802103913
139	0.5956844900408855
140	0.047999223198205355
141	0.3115888400340586
142	0.7078394060677901
143	0.7474625248743506
144	0.4813213559878107
145	0.02241110741441123
146	0.1340588775515
147	0.3968863131254582
148	0.10967794339080017
149	0.7631105938485371
150	0.22639463758543346
151	0.8487581918805666
152	0.1452067398009858
153	0.5104538193988559
154	0.28093127130516843
155	0.2810091715355846
156	0.7757715237837264
157	0.5742827588164781
158	0.02341030519216307
159	0.9799021084454105
160	0.9881925163270859
161	0.27497624997399367
162	0.8516471826802524
163	0.42640144447896344
164	0.0511948524370567
165	0.30869572155360125
166	0.1310306096086022
167	0.07717194984730141
168	0.32783345410888204
169	0.577881459413139
170	0.6989237944914757
171	0.48490336168817877
172	0.9139602580022446
173	0.013124914269932128
174	0.32040096435478455
175	0.03805264010787188
176	0.591354094119753
177	0.02909193624133537
178	0.3872232351681514
179	0.8374911458766157
180	0.18856064520968144
181	0.07595937436541905
182	0.02989027845620581
183	0.05133156424630789
184	0.04523973918105307
185	0.9018252346375522
186	0.027811382432515706
187	0.1541319633762809
188	0.17072075843051665
189	0.0262812765484327
190	0.8501424886454582
191	0.9993424849532555
192	0.01974284326118444
193	0.010011697016285287
194	0.04708355135351585
195	0.11540412638179136
196	0.13799731543789162
197	0.7192402236424889
198	0.23185951579735387
199	0.03242370697737247
200	0.1091282438845434
201	0.11979860164627906
202	0.4765231714734171
203	0.12738091087171372
204	0.0034839809681270883
205	0.009965630945190427
206	0.08478694644287274
207	0.0217795126220273
208	0.599469171799241
209	0.7180871899714029
210	0.030250758157721946
211	0.9265827431024138
212	0.2969187213846473
213	0.7533317335805756
214	0.5320924891318124
215	0.0028420548488958816
216	0.061695428039428984
217	0.014125386799535723
218	0.0729934731812659
219	0.1054323474135556
220	0.9645561736218133
221	0.029498706800243617
222	0.0112994052089381
223	0.007280893441908422
224	0.04250802009368612
225	0.0885125752052976
226	0.4945401668562015
227	0.9050878296237169
228	0.0033768926099040954
229	0.012180832157218829
230	0.030807360540275764
231	0.069693653435063
232	0.8588181495337304
233	0.22335926382214183
234	0.04206398256519523
235	0.9644922093843373
236	0.012884790515218143
237	0.012837779952939622
238	0.06293630736568923
239	0.8927931215147321
